Content,Date,Rating
"Turnt very bad UX when they roll out Household😡😡😡. Then ask me to re-login?? If i login this time, how many times its going to ask me to re-login?? Its very annoying. Might unsubscribe. I cant even watch it in my car screen share.",2024-02-19 00:11:07,1
"No logic used. How can other countries watch more videos titles than in America? Where most of the shops I wanna watch were made for America? We over pay to have less options in this ""free"" country? Really makes me very angry that it says Netflix has it, but not in America! Not allowed with American IP addresses!!",2024-02-25 16:31:48,1
"It's a shame that I can't even get the app running on my device. The app keeps crashing, saying, ""Device failure occurred. Please restart your device and try again (501.-172)."" Using Samsung Galaxy 22 ultra",2024-03-17 09:39:58,1
"They revoked the ability to share an account, something they previously advertised as a kind thing to do, it's a shallow attempt at getting more subscriptions, but they've lost mine and many others.",2024-02-13 19:39:17,1
Netflix is Garbage NOW. I don't log many hours at all. Recently my gf and I started watching Manifest. We don't watch a lot of Netflix at all but If I come home I have to change my household. Then when I go to her house change the household. Never ever viewing in more than one place and not much viewing time but still have to go through that hassle every time. When I get 🏡 me at midnight and want to finish an episode then I've got to go through it then and then when I get back to to her plac,2024-01-09 05:51:14,1
"Are you guys ever going to fix the brightness problem??? This why I never update apps. Why the hell did you guys ruin the UI? What an unnecessary, confusing change.",2024-04-18 11:31:44,3
"Mannnn this app is so bad! Ive watched Netflix for a long time now and help pay for it with my mom. I recently moved out for school and since I'm no longer ""in the household"" I can't watch Netflix, gotta instead buy my own?! Mann get outta here, all these other apps to spend my time and money. Until they undo this, I'll he preaching for everyone I know to drop this app. Greedy will only destroy ur business Thank you",2024-03-04 18:42:40,1
"""Household"" accounts got introduced in my country. This is not going to have the affect that Netflix thinks it will have. I will NEVER be subscribing to Netflix. I will NEVER recommend anyone get Netflix. ✌️",2024-03-30 02:23:59,1
"I split my time between 2 houses and now I can't stream in one of them because it's not the ""home"" location. I'm not paying for 2 subscriptions, you greedy jerks at Netflix. I'll stick with Hulu and Max.",2024-03-31 04:03:19,1
I am an old user of Netflix but this new household system is the most ridiculous system i have ever seen. Now you have to watch on your own mobiles by get a temporary access code not only you but if any of your family member is travelling they have to gwt code first to watch and their is no solution for this and i am saying this after taking to their customer care service. I mean it make sense if you monitor ISP of TV but for mobiles and laptop browsers its way over the line.,2024-03-28 17:50:06,1
All the no password sharing stuff and now the locking you out unless you get a temporary code is 👿👎 paying close to $18 a month for that??? Might as well cancel and use other streaming apps,2024-04-08 20:45:11,1
"I don't why but my app is not connecting with netflix. Whenever I open something it says ""Can't connect to Netflix""",2024-03-27 19:01:21,1
Overall the app is very good. The customer service is horrible. They really don't appreciate their customers and will not grant any compensation for technical difficulties.,2024-03-30 06:53:16,3
"Premium plan is now a family plan. So if I live alone,I can't view in UHD,is it?If I want to access only in a single device but in UHD,then I have to pay for 4 devices. And those 4 devices must be in the same network?! So, should I get married and have 2 kids and a husband,just to have 3 more devices for optimal utilisation of the netflix premium plan. If you want to make premium plan as a family plan, you should also ensure that single ppl can avail UHD in some other plan! BASIC COMMON SENSE!",2024-03-27 16:52:01,1
"Video keeps crashing, even my network is fine , tried solving via troubleshooting but found no reason for this....tried to contact Netflix support but not reachable.",2024-04-01 15:11:52,2
Over priced.. not much to watch. Download limits are a joke.. Downloaded standard def instead of hi def by mistake.. went to re do Download.. nope can't monthly limit reached! Rubbish! Hope this goes the way of Blockbuster!,2024-03-29 21:51:53,1
"I was logged in on a TV, and after I manually logged out from the TV via my phone (account settings), I was still logged in on the TV. This is not okay especially if I am logging in at hotels or some place where I am not living.",2024-03-30 18:35:30,1
The skip button just makes the video stop and i have to reload the video from my profile and sometimes it takes me to a prev episode...when is this bug getting quashed?,2024-03-29 16:29:56,2
Good content for kids. Almost no quality content for adults. Same movie in most categories. Messy layout mixing all kinds of irrelevant stuff. Unable to make relevant recommendations despite high quality data on what you have watched.,2024-03-30 20:22:10,2
Netflix used to be good. Now they cancel everything and me and my mom can't watch Netflix at the same time because they decided that that's too many people. Do not recommend.,2024-03-31 03:48:30,1
Good app but the only problem is I can't change my download location as it just reverts back to internal storage when I swith to sd which is really annoying and takes up a lot of space,2024-03-27 22:22:38,2
Non functional. The app loads the Netflix logo and freezes. Sometimes it loads half the logo and crashes.,2024-03-31 22:32:24,1
"Not specifically Netflix Directed ! When ANY app update occurs, it's same old song & dance for users. *I didn't want this *I have to pay more?! * I can't delete it! * I am canceling! * Why do you update when it was working fine ? All that is said is, YaDaYaDa ,Blah.Blah Blah.$$ increase is todays norm READ THE APPS information on the update, why it was done and how to use if necessary. 80% of the time it is the users lack of reading that causes their/our AA (app anguish) Not a program",2024-02-29 21:23:52,5
Worst experience i got from netflix side when i recharge a plan still showing payment is pending... WHAT HELL SHOWING LIKE THIS REALLY WORST OF THIS NETFLIX SIDE... AND PLEASE DONT DO THIS TO OTHERS ALSO,2024-04-01 00:03:48,2
I only use mobile data to use Netflix I cannot try to connect with my Google tv yet I only watch movie on my Android phone easily open movie very clear and nice I like it good job netflix,2024-03-30 14:12:41,5
Netflix is now blocking people from using chromecast unless they have a premium plan. Reasons for not using Netflix.,2024-04-01 15:22:45,1
The app sucks and lag on my phone... Everything works just fine and smooth except Netflix.. Doesn't allow me to see anything with peace lags so much,2024-03-30 11:19:30,1
This is the most loved ott platform in mu whole family. There are so many options of movies series and animes. You can make different domain so that no one can disturb your watch list,2024-04-06 15:42:33,5
"My videos keep getting stuck at 0% and it's a pity that not even customer service could help with this issues, taking your monthly subscription is not slhqrd for you but you find it hard resolving issues",2024-03-31 20:11:57,1
Please add Hindi subtitles in series where it is not in audio please our watching experience will be good then please add in subtitles along with other language,2024-04-07 05:21:32,2
"This app genuinely sucks. It is so broken that I cannot even write all my problems with it down in 500 charecters. The app doesn't even work on my smart tv at all, the phone app constantly tells me there's too many people watching when Im the only person awake in my house, they only let you watch on two devices simultaneously unless you pay them more money and you can't watch Netflix for long with a different IP Adress so you have to return home and reconnect to home WiFi to get it working again",2024-01-21 09:09:49,1
Worsed app I have ever seen taking too much time to open even with the good net connection not able to subscribe even after updation it's showing ur device is not supported,2024-03-30 16:53:30,1
"My family has been subscribed to Netflix since the beginning with DVDs. It worked fine for so long before shows started getting discontinued after one season, as well as removing good shoes that have been watched repeatedly. Now with the password sharing being blocked its pointless to use for myself as I have moved out of the family home and my parents pay for some streaming services while I pay for others and we use them jointly. With many other streaming options, I will not make a new account",2023-12-04 05:00:05,1
"Unable to use family account even on mobile devices while traveling. The era of Netflix is ending soon, our subscription is ending right away.",2024-03-31 18:14:07,1
Can't watch wano arc on one piece here and mis out on about 500 episodes I'll give 5 star when you get all of one piece I had to update this review because I can't even watch dressrosa one piece has the best parts in my opinion in between marine Ford and egg head I know there is a time skip but why an episode skip fix this and ad in the 500 episode you cut out guess what I'm back updating this why can't you show us how jinbe joined i hate this app👎 I'm disappointed in this app,2024-03-29 22:28:14,1
Whenever i sign an account they always tell me that I'm close to watching movies but it always stop in there pls fix this i am getting impatient if only i can give you zero i would have to.,2024-03-30 12:57:40,1
"Downloads doesn't work eventhough I deleted all my downloads from another device. I even uninstall this app. ""You have too many downloads"" No, I don't have any",2024-03-28 04:32:57,1
Lost my download data in app but still take storage of my phone Tell me. .I lost my data 3 time at least 28 gb data . The wrost thing is that. It still take my phone storage but not shown in app,2024-03-30 16:03:59,1
"They released a horrible update, now I cannot use netflix because its not connected to my home WiFi, dont use this app anymore.",2024-03-30 22:51:51,1
"Everything is good expect the dubbing part , mostly for Indian viewers only Hindi dubbing is available we need tamil dubbing too I am aware that major shows like stranger things is available in Tamil but some shows only contain Hindi please change this",2024-03-28 11:55:34,4
"Said it sent me email but didn't. No way to proceed w/ signing up on phone. Had to use computer. Therfore, app is garbage if it can't even get you signed up",2024-03-30 02:17:59,1
Stupidest thing ever My mom literally gets Netflix through our phone plan and of course I'm still not allowed to use it on my phone because I don't live in the same house Maybe instead of doing stupid bs like this yall could actually try to make an accessible user base and wouldn't be losing money Only reason we even have it in the first place is cuz of the phone plan otherwise we wouldn't waste our time and money on this garbage,2024-04-13 01:27:28,1
Nothing fixes the frame-jumping issue. Netflix blames our devices but everyone have been experiencing the same issues,2024-03-29 23:30:30,1
Netflix tv app has audio issue it has very low audio have to increase volume to 100 even it is low.,2024-03-29 15:14:05,1
so disappointed the recent netflix update! the Chromebook Android app needs to be fixed and re-allowed on the account device listing.,2024-03-28 13:59:58,1
"I'm active duty and can't use the same ip as my family since I'm deployed, either change the rule to allow unaccompanied soldiers or get rid of it. Absolute bs if you're pro US military.",2024-03-29 01:20:38,1
Why does it out of no where stop playing hdr videos in Samsung s22 ultra. And why is the max quality full HD when resolution of the phone is 1440p. Please make the app more stable,2024-03-29 03:53:44,3
"Mostly old and low rated movies, can opt for any local app which gets for better lower price with similar chunks",2024-03-31 09:22:50,1
"Spent all night trying to download im failing have been chatting with them about 4 of them we went through the same thing again and again no help, i regret subscribbing.",2024-03-31 03:36:05,1
This app is amazing exspesialy in the night on your phone but it doesn't have all the seasons of some shows,2024-03-29 19:05:20,4
Household vs extra member plans have created more problems now that the base plan is just another version of cable TV. How innovative.,2024-04-04 02:14:27,1
It says that this tablet is not compatible with Netflix that is running on MIUI14... But good on a smartphone... Why is that??,2024-04-10 01:48:05,1
Wanna be strict and not let family share only so they can make more money but I recommend Hulu Netflix has old movies and shows and wants to make more off you even kids my kid can't watch TV thanks rip off . Go hulu they still let you share,2024-04-01 00:43:11,1
"The household control is getting absurd, I can't even play the app when I was on vacation and have to do some tedious process to use my account.",2024-04-01 12:24:44,1
"The app does not work at all anymore, It will not open and just gives me an error every time.",2024-04-04 13:02:24,1
I can't open mine they like Sorry we couldn't reach Netflix service. Try again later (-62). I have tried but this the same,2024-04-01 15:26:04,1
"Laggy on Sony bravia android TV. I thought it was my Internet, but found out that my Internet speed is super fast actually. The app plays well on my phone though. Why should i pay for an additional account for the family when it's useless piece of sshit app that doesn't work on.",2024-02-01 10:53:02,1
"Every time I get attached to a series, it gets removed with no warning. Even some netflix originals! I'm literally so done with this platform.",2024-02-17 14:55:14,2
"It is very entertaining but I have issues with the lack of anime content in it . Also it's missing animation shows like the boondocks, amazing world of gumball and ,some others . Pls add these pitches in your app and I assure people will love it❤️❤️❤️❤️❤️⭐⭐⭐⭐⭐",2024-03-19 14:50:27,4
Uncontrollable Brightness. How can this app get anything more than one star when one of the most basic features doesn't work. Good luck trying to watch this in a dark room! It ups the phones brightness to more than full by default and there is no way of lowering it! Netflix need to seriously sort this out.,2023-12-06 00:33:03,1
"I haven't had the app very long. But I've used it extensively and discovered NO MAJOR PROBLEMS! This app has greatly been improved in Dec 2023. I love the new viewing selections. My one wishes is to provide more dubbed movies in english. I love Asian films but while watching a foreign selection that's filled with fast action, intense drama & and horror, having to read slightly diminishes my immersion into a movie or series due to having to replay a part to get an understanding of what's read",2023-12-07 02:06:43,5
There is no option to select Kannada language while selecting movies. Netflix need Karnataka customer's money but they are not giving value to kannada language.,2024-04-04 08:14:19,1
My app plays for a few minutes and then it's show an error code saying there is a problem playing a video (5.7.6),2024-04-10 11:20:00,1
"The household sharing is just horrible, can't use the account you pay for if you stay at a hotel, on vacation or have 2 homes, you can't use what you pay for where you're going to be. It's just not worth it anymore. Love my other streaming sites because they let me watch from anywhere.",2024-02-01 06:30:46,1
"Dear Netflix, why does my download keep stopping at 99% and won't even let me watch it while at 99% 😠😠😠😠 This app is becoming the most frustrating app I've ever had to use in my entire life!! It doesn't even deserve the 1 star I gave!!",2024-03-20 16:20:38,1
Netflix is so laggy sometimes it works and sometimes it doesn't its really annoying at this point since the price keeps going up but the quality sucks,2024-02-19 23:09:57,2
"Really bad experience with the app. The customer service person who I talked today about the issue i was facing at the moment was forcing me to cancel the membership, which I did.",2024-03-16 20:28:43,1
"Netflix used to be our favorite streaming service. It and most, if not all streaming services are a waste of time. What happened to us ? When did it go wrong ? Oh well - just remember you are in control of you own time.",2024-03-09 22:59:46,1
Why the brightness is too low or too high on Android phone? With normal lighting even with high brightness video is still low light and with low brightness in low light it is too birght. Is there a way to fix this.,2024-03-05 09:15:13,3
Updates = Negative Experience Advertisements brought required age input to target the ads. And removal of ability to cast onto televisions. This is a very negative experience that will affect our decision to continue with the service.,2024-02-15 23:54:03,2
I am paying every month subscription and this app is not working in my mobile. Can anyone solve this issue,2024-04-16 14:35:27,4
"Since I got a new phone and downloaded Netflix I've not been able to watch my downloaded videos offline. Whether there's internet or not, it starts loading and buffing. This is really poor and backward for Netflix. The best thing to do is to unsubscribe and focus on other streaming apps with better movies. Do better Netflix!",2023-12-12 11:21:40,1
"Really bad experience in my Android TV. It keep stucks during playback and I had to exit and restart the app again, and again. I had no problems with my phone and tablet. Just the TV. It's not my wifi problem since I can still use my Disney+ and Youtube flawlessly.",2023-11-16 08:14:32,1
Netflix is ​​not starting on my phone. How many times have I uninstalled and installed but it is not working.,2024-03-30 10:53:07,1
Last update removed the widget. Which was quite useful. So raising the price and making the app less helpful is counter intuitive and grounds for cancelling my service.,2024-03-09 05:09:05,1
"Canceled my membership, and it got turned back on mysteriously. It very tight on money this month.",2024-04-13 02:01:07,3
"Netflix rolled out their ""Netflix Household"" policies, which means I will never be using them again. Netflix has had continuous issues regarding cancelling and removing their own shows, and the quality of the experience has gone down and down. They arent worth using anymore. The age of Netflix is well and truly dead.",2023-11-17 00:39:32,1
"Edit: The brightness issue persists. It's unpleasant to use at night. Edit 2: three years later and the brightness bug hs not been addressed. Review is for the app not the service. When any title is played the brightness goes to 100% their only other setting is 1%. Please try to resolve this big soon, it's uncomfortable to try to use in the dark. Edit 3: changed devices thinking maybe that was the issue, but nope. It's uncomfortable to use in a dark room.",2024-01-19 05:39:22,2
There is a serious bug in the google tv app. The pp cannot be logged out of. have a chromecast in an airbnb flat but the users details cant be removed without uninstalling and reinstalling the app. Also theres some big issues with casting to google tv now. I'm loogged in as the same user on both apps but i get a user not the same or such message. Also a history list would be useful. There isnt a way to get back to what you were watching if it ends after you fall asleep,2024-01-05 13:26:19,1
Best app I have ever seen. I love the way they create this app. Best app in the world. It has many language movie really worth app❤️❤️💜💜💜💜💜💜,2024-04-19 04:47:06,5
The streaming quality to my Samsung Galaxy Tab s8+ is very poor with lots of compression artifacts. My internet speed is not the issue.,2024-02-04 06:16:36,2
"It will be nicer if when we tap on the center screen once while watching, the show will automatically pause. And also, please consider to add playback speed x2",2024-03-17 13:49:33,4
"Worst app ever, even after doing payment its showing do payment again, that means before it accepted payment and allow me to watch then later it says payment failed, what the f is the money scammer application, because of this i lost ₹149, and got irritated due to this asking of repeated payment.and then i cancelled membership then its not worked to watch any anime content, worst waste app",2024-02-28 12:45:24,1
This app is great for movies and series but bad for anime. One thing I notice is that subs are not accurate compared to online anime sites I'm watching and japneses text from the anime for example a japaneses text label from a book doesnt get translation or is inserted fast in the subs. It should be below or beside the actual label and not in the subs. Another issue is gta games cant be installed after resetting and updating to android 14 in my samsung a52s It now shows incompatible. Pls fix it!,2024-01-11 10:27:09,1
It keeps logging me off saying I am not a subscriber because I not on my home network. Amazon wokes everywhere with all devices.,2024-04-17 03:25:01,1
"I used to love this app but because of netflix household my device got blocked. why did you guys do it? we payed hefty amount of money for a long time. for anyone planning to pay for subscription, I don't recommend this app!",2024-02-16 10:34:33,1
"Unable to store on SD card. Perhaps a fix for users using a galaxy tablet, the app has the option but when selecting SD card as download option, it auto reverts to internal storage. I have read online many others with this issue. Netflix can you please rectify on next update. Otherwise great app.",2023-12-27 07:42:15,3
Terrible changes to pricing and control of what the consumer can do with the service. If only people would cancel their service to actually show the change that is needed with companies like this.,2024-02-23 18:07:29,1
"Love this app. The notifications for up and coming content, really set it aside from similar apps.",2024-04-09 03:52:26,5
I am using Android Tablet Mi Pad 6 and app is getting stuck at launch screen. I tried deleting and installing the app multiple times but it doesn't work.,2024-03-09 17:49:59,1
Netflix 8.108.0 build 7 not working properly when I play any video r movie it's start loading and keep loading can u fix this problem,2024-04-02 10:35:19,1
"I was over charged without my consentfor upgraded plan I never wanted or agreed to. I was tricked to update my plan by some sneaky pop up window on my TV app, that doesn't give you any option but to agree to access the app. after I found out my plan was upgraded from $9.99 to 15.49 per month without my consent the day after, i called netflix Customer Service and being on hold for hours, to cancel and went back to my old plan, but still get charged extra for upgrade i never use or wanted.",2023-11-29 15:57:58,1
"Experience is ruined! Advertising mobile apps instead of their shows in the mobile app is not what I'm looking for nor wanted. If I want mobile apps I'll go to the Play store. Whoever greenlit this change needs to have their bonus taken away and berated. I open the app to have shows I want to see, I do not pay a subscription to have mobile apps advertised to me. Lose the mobile advertisements and take any penalty out of the salary of whoever thought this was a good idea.",2023-12-14 01:22:47,1
I was there when Netflix started in Germany a few years ago. Nowadays the selection is worse. Prices are going up. User experience declining. No wonder people look for alternative streaming sites online instead of paying for Netflix.,2024-01-28 11:58:56,1
"I've been watching Netflix on my TV for years , now all the sudden my device isn't part of the household anymore and it won't let me add it... is this because I use it when I visit at families houses ? What a money hungry company",2024-04-07 11:01:31,1
"3rd class app despite of being one of the most expensive OTT platform. It would always show you the pop up of screen limit reached, as its manage all devices/sign out of all the devices/change password options takes few hours to apply its effect. In this digital world of 5G network, Netflix is simply slower than a tortoise. Simply pathetic.",2023-12-22 21:06:55,1
It was great but everyone uses my father's account who lives in a different household and when password sharing was removed we couldn't watch it at all so we switched to a better app,2024-04-22 22:15:26,1
Constantly having to restart my phone just to play episodes because I keep getting the same 5.10 error. A movie will work and 2 mins later won't. I'm also having a problem where the screen is just black but the audio still plays... Hope this can be fixed. Would really appreciate that! Otherwise great ap,2023-11-10 03:25:35,5
"I now receive the standard package for free with t mobile. Unless I am remembering incorrectly, I could have sworn, I read that it would allow 2 TV's to be watching Netflix simultaneously. And yet when we've tried to do that in this house, it kicks one of us off usually me. I am the primary on the account. I upgraded and now have to pay $6.50 a month just to have 2 TV's allowed at the same time. Will I get a credit when this is corrected sometime in the future?",2023-11-23 17:17:15,4
"There's barely anything on Netflix. I've been wanting to watch new things, but there isn't anything good on it. Y'all should step up your game. People are using other apps because Netflix has nothing good. This is the only app that has ""teenage mutant ninja turtles"" y'all should add all 5 seasons to Netflix instead of waiting to not be able to see any of our favorite shows that will never be on there anymore.",2024-01-14 18:55:36,1
"Too Expensive. We're exactly 4 members but different household. It's unfair to us that we have to pay extra charges for ""extra member"", if we're paying for premium, it's no longer premium. Imagine in one household has 1 person to use the app, the subscription is too expensive, so he needs to share this to others to not overspend, so us who shares the account, shares an amount per one accnt. But the extra member comes in, now its too expensive again. 😒 You need to rethink about this subscription",2023-11-14 12:52:07,1
"It isn't bad nor good. With my experience, the app works completely fine, but I do have some issues with it. The big point is the increase of pricing and the discontinuing of shows. Shows being added then being taken off. It is frustrating to have to see something one day and gone the next.",2023-12-05 16:58:38,3
Can no longer watch Netflix on Television. What is the point then????????? I am able to cast every other app. EVEN THE FREE ONES. You're bleeding customers. YOU NEED TO FIX THIS.,2024-03-09 05:45:40,1
"Would give 5 stars but two problems, 1: Can't turn off ""are you still watching"", without turning off autoplay. Should have a dedicated option to turn off ""are you still watching"". 2: When choosing the search option, there should be an auto focus in the searchbar, why should I have to click in there again to search? App is worth 5 stars if these problems are sorted out...",2024-01-06 18:30:27,3
I hate this App why will subscribe and I can't watch Any movie once I play any movie it won't last up 2min then it will show me that that there is a problem Video can't play 😡😡😡,2024-04-10 18:11:00,1
"I've been encountering recurring issues on my Samsung S23FE One UI 6.O. Despite supporting Full HD Widevine L1, I often experience a drop to L3 SD clarity. This necessitates uninstalling and reinstalling or clearing cache/data to restore Full HD. Moreover, I've been facing device errors lately, requiring frequent restarts for Netflix to function. I believe these technical glitches are hindering the overall experience. I kindly request the development team to investigate and address these issues.",2023-12-31 08:02:03,3
"Since it's not possible to browse for content without being subscribed, I can't add things to my list. Without having a list of things I want to see, there's no real incentive for me to subscribe. It's so much better on other streaming platforms. Netflix is something I might subscribe to only once a year, because I have to go in blind every time. So stupid.",2023-12-13 02:45:33,1
Would love to have an option on my phone to turn the audio description which is set to on automatically to off before I start each series also would like there to be an option to not start the show when hovering over the picture where it says start or resume show after a set time. Other criticism except would like to see those couple changes implemented first.,2024-01-15 23:50:06,4
"Video keeps on pausing but audio continues. I try to choose app completely and restart, same issue. I try moving the time to the point of pausing, same issue. I can't watch anything without the Video stopping but audio continuing",2024-01-28 04:29:04,2
bruhhhh netflix why did u do that annoying update im super annoyed because i have to sign in because im in another house im using my uncles account for sharing and now we have to sign in for it to use it arrrrrgh,2024-04-04 14:22:11,1
𝑰𝒕 𝒃𝒖𝒇𝒇𝒆𝒓𝒔 𝒂𝒏𝒅 𝒇𝒓𝒆𝒆𝒛𝒆 𝒂𝒍𝒍 𝒕𝒉𝒆 𝒕𝒊𝒎𝒆 𝒐𝒏 𝒎𝒚 𝒓𝒐𝒌𝒖 𝒕𝒗 𝒎𝒚 𝒘𝒊𝒇𝒊 𝒊𝒔 𝒈𝒐𝒐𝒅 𝒔𝒐 𝒘𝒉𝒚 𝒅𝒐 𝒏𝒆𝒕𝒇𝒍𝒊𝒙 𝒌𝒆𝒆𝒑 𝒅𝒐𝒊𝒏𝒈 𝒕𝒉𝒊𝒔 𝒃𝒖𝒕 𝒚𝒆𝒕 𝒚𝒂𝒍𝒍 𝒘𝒂𝒏𝒕 𝒔𝒐 𝒎𝒖𝒄𝒉 𝒎𝒐𝒏𝒆𝒚 𝒇𝒓𝒐𝒎 𝒖𝒔 😒,2024-04-19 01:31:12,2
I can't sign in and the Netflix help team could not help me I pay via sky for this service and after years it has allmofbthe sudden stopped working,2024-04-09 19:50:08,1
They have made it so difficult to watch Netflix. As someone who travels away from home. I am no longer able to watch it since they think I'm password sharing. This app has become absolute garbage.,2024-01-28 16:36:11,1
"I would like to express my disappointment regarding the recent price increase in our cable service after transitioning to an online platform. Releasing shows in a weekly format to deter binge-watching and retain subscriptions may not yield the desired results anymore. It is regrettable that these decisions have led to cancelling all streaming services, including those that have emulated your approach and raised prices likewise.",2024-02-06 04:57:51,1
"Netflix is good and everything but please can you guys stop putting audio subtitles in a movie that doesn't speak English 🙏you might think it helps it doesn't,I prefer reading the subtitles, the audio subtitles makes me leave the app to find that particular movie or drama elsewhere. It's very annoying that a movie came with Korean language and you guys turn to it English. Just let us reading the subtitle because the lip sync doesn't match and am very sure am not the only one who feels this way",2024-01-24 07:06:43,4
This aap is not showing the movie and tv shows.....they is telling that you are few step way from watching movie and tv shows.... But not showing 😡😡😡,2024-04-17 16:50:31,1
I cannot download as much as I want even when storage is available. Not expected from Netflix.,2024-04-10 04:37:21,3
I don't understand suddenly what happens with the app. It suddenly changes from HD HDR 10+ to SD. Netflix please Rectify this,2024-02-10 05:29:57,1
Bought the premium membership for my family members but my Family members living in another country aren't able to access the netflix content. Dissspointed! 🤝 It's about time Netflix bring their premium subscription's price down.,2024-02-28 05:19:54,1
Widget disappeared. Same issue affect all phones and Netflix seems to not be aware of this issue. Customer support is useless because they use bots,2024-03-23 13:05:44,1
WOW. Netflix sucks now. As of 2024 they added ads on everything. So many ads. Homosexuality is the norm in their shows. They should have a warning for shows with that type of content. But nope you just get the surprize dudes kissing. Gross,2024-02-04 20:43:39,1
"Had Netflix for years. Finally gave in and got multiple screens. Now they keep kicking me off, but this time it is MY device. I don't pay for services that are denied to me.",2024-03-04 20:43:04,1
Stop messing with the screen brightness! Let my phone take care of that instead. Netflix is always too bright even at the lowest setting.,2024-03-10 22:34:53,1
I would give less than one star. This app is horrible after they decided to tell us We have to be in the household to watch videos. Your app is horrible and I'm calling the Better Business Bureau.Especially because I pay money just to make sure I can watch videos on the account that I put money towards.,2024-02-20 21:51:46,1
"was told that my phone was not a. household device and that I couldn't watch Netflix on it. This entire service is just as awful as cable. I no longer have a single iota of trust, faith, or good will in this company and hope they go bankrupt.",2024-03-01 17:53:21,1
I travel for work. Netflix Household has made it difficult to watch when I'm away from home. Have to verify everytime I want to watch. Ridiculous. Not worth the hassle.,2024-02-22 19:23:03,1
"Being an loyal Netflix subscriber for long enough now, it's sad to see there's no seperate catogery for kannada collection. Expecting for kannada catogery to be added. Won't continue the subscription further until we get kannada category added.",2024-03-17 13:53:16,1
Everyone knows Netflix is awsome. Its a blessing being able to have it on mobile to for real.....I wish there were more seasons to cuphead though. And maybe a couple more cartoons on there with the simaler old school style but new,2024-03-05 05:09:40,5
"The shows on here suck and when i was trying to watch a movie ( at home ) it keeped saying i wasnt at my house hold and signed me out, i wish i could give it a 0 out of 5. Stan is so much better, netflix deserves all the bad comments",2024-03-27 00:10:08,1
The full screen ad when I open the app is hella annoying and made even more so because I can't close or minimize it.,2024-03-18 05:24:37,3
In my opinion Netflix is converted into crunchyroll that's good for me and all anime fan but excluding the anime recently added movies and series are not that good... That we expect from Netflix....,2024-02-08 07:37:17,4
"""I am paying for my own account every month, but still unable to access the content from my device. This is unacceptable. If this issue is not resolved soon, I will have no choice but to cancel my Netflix subscription.""",2024-02-21 12:45:57,1
There is no Kannada option in Netflix...!!! And there are no Kannada films or series in Netflix...!! You want Subscribers from Karnataka and but don't want to include content !! I m deleting the app and unsubscribing it..!!,2024-03-17 04:37:46,1
"Absolute trash. Low quality shows, app doesn't work and now I cant even share with my family because we live in different houses. Looks like I'm going back to pirate bay. Netflix subscription canceled.",2024-03-20 04:11:46,1
"Ever since the update I can't use netflix except for in the browser because of the home network thing, which is crazy because it's on the same network",2024-03-23 19:33:57,1
"-cons Brightness slider doesn't work properly it keeps the screen needlessly brighter New app as of Feb 28 2024 is disgusting and full of games Content is lacking, but the price keeps going up Price increase I'd keep going but its all been said by many people and they continue to work within their bubble like blockbuster did not long till we get blockbuster 2 electric boogaloo",2024-02-28 18:22:00,1
Take all the woke junk off of the kids side and remove adds again and I'll gladly change to a 5 star review. I have it through Tmobile only for free and if I had an option to cancel so you would not get a cent more from Tmobile I would.,2024-03-01 00:03:50,1
"Chromecast support is poor. The Disney app, the YouTube app, the redbull app are all show my 8 chromecast devices, the Netflix app only shows 2.",2024-03-10 07:05:05,2
"Why are we even paying for Netflix if we're gonna get ads?? And not only that, they're locking shows now. Like why am I now expected to change my plan because I can't watch certain things with an ad supported plan? Just another money hungry company.",2024-02-25 23:01:10,2
"Please do something with brightness, it's so troublesome to watch at night as the brightness is high for Netflix if you low the brightness then also the brightness is high over all quality and content is best.",2024-03-25 18:08:22,3
Those it have to be different movies for different countries? Ain't we paying same amount for subscription? Many movies I needed to watch but it's only available for USA only. That's insane,2024-03-13 15:15:05,1
"Apparently, I no longer can watch it anymore when away from home unless I want to jump through hoops to get a temporary access code. What's the point of having an app if you can only easily use it at home?",2024-02-04 20:18:37,1
"New updates for this app s*cks, have to pay 549PHP every month, which is already the premium plan, but cannot be utilized once I am not accessing the same wifi anymore, and fyi not all people have the smart TVs in which this latest update is related too",2024-03-01 02:08:53,1
I'm the main account holder and I can't access my own Netflix. This new stuff y'all have done is trash. Y'all losing customers because of it. This was my go to for sure. 😡🤬😡,2024-03-05 03:48:58,1
"The app has a glitch that when you watch a show, it jumps. Or skips reverse to the previous episode or even to the beginning of an entire series",2024-03-04 07:11:14,1
"I couldn't pay with my smartphone, so I wanted to buy myself a gift card because I thought that would work. Turns out there are only 25+€ gift cards and I don't want to spend so much money for watching 1 series.",2024-02-16 11:53:28,1
"All in all,it's a good ap,but in subtitles it doesn't always say everything that the program ACTUALLY says ,just parts but it's good.👍",2024-02-15 20:11:00,4
"Please may I choose how ""my list"" is sorted? I'm annoyed with having to change from your ""suggested"" order every time I open the list. Otherwise I am very happy with the service. Kicks Prime in the bunghole! Really, not even a canned response?",2024-02-10 15:49:45,4
"I used to be able to be on my phone with my girlfriend while I'm at work and she's home and we could be on the phone talking and watching a movie or show together essentially. But now it doesn't allow me to play TV shows or movies while I'm on the phone. It's not the end of the world, but it's definitely something I'd like to be able to do with her again. Since I'm working a lot, it was something we could do together even while we're not together.",2024-02-18 02:06:50,2
