Content,Date,Rating
"Really annoying trailers of shows that I'm never gonna watch. Ever. So thanks for that. Also inconsistencies in watching the shows concerning intros. One time it's skippable, the other time it's not. Really underwhelming. And it's very inconsistent between devices. I really hope this gets better. Oh, if you are on a TV, get ready for a lot of ""Something went wrong"" when skipping intros.",2023-12-01 20:48:18,2
"I used to be a big fan of the Prime Video app. Was quite slick, easy to use and the incorporation of imdb was a really nice feature. It seems to have consistently gone downhill over the past few years though and has become quite buggy. The worst ""improvement"" they've recently made, however, is the inexplicable decision to start streaming in portrait mode and then jump back in to portrait mode after changing subtitles or audio. Just why. Why would anyone want to watch a film or show like this.",2023-12-31 07:22:25,2
"UI: Not organized very well. Haven't seen a glimpse of a UI update on the mobile app, browser, or TV app. It wouldn't take many changes to make this better. My favorite feature is X-Ray. It saves me from pausing my phone and going to IMDB so that's a plus! Selection: Could be better, some good classics but new movies are lacking. I'm a horror fan, and the selection is not I already pay for prime, so this is a bonus. I just wish some basic changes could be made.",2023-12-08 04:42:49,3
"Terrible. SO MANY ADS! Wth's the point of paying for a subscription to have ads run every 5 minutes. The vid player freezes, but the audio keeps going, or the screen will go black, but the audio continues, or the whole thing crashes. The majority of what you want to watch is locked behind different pay walls. The CC either doesn't exist, is out sync with the audio, or gibberish. They don't seem to care at all as there's plenty of reviews saying the same things. GARBAGE!",2024-01-05 23:31:54,1
"Got the free month trial, and it's a horrible experience so far. There is no button for next episode. Instead, the end of an episode brings me back to the home screen. The method for getting out of fullscreen isn't intuitive at all. I'm still getting ads at the start of episodes. The app hangs when you back out to another tab... Do people seriously pay for this service? This is absolutely dismal. Every time I boot this up, I instantly wish I was on literally any other streaming service. 0.5/10.",2024-01-12 08:59:23,1
"A navigation nightmare. Difficult to find anything, can't filter for Britbox, can't organise or sort purchases, can't include or exclude things from different profiles. Two stars because I do actually use it, and it works. As long as I can find what I want to watch. Perhaps whoever designed this app needs to be shut in a room and made to use it, then they will see how near to unusable it is.",2023-11-27 19:35:25,2
"Trying to be different then Netflix has its price. I really miss the brighness control through the app, which is critical on mobile! I LOVE the imdb info on cast, this is the best feature ever. Very bad inter device continuity! You get to a different place on another device if I want to continue watching, it offers different episodes. If you will go to the right one, you will usually see the area where you stopped. Although not accurate as in Netflix. This app has a lot to improve.",2023-12-15 17:27:19,3
"Overall good, but sometimes I start something, go back later and find that the movie is now rent or buy, I don't like this feature. If people have started something, let them finish it then add the rent option. Or just don't have it, we are already paying to watch Prime, so please, don't charge us for films, especially when certain films are free on other platforms, which most people have more than one platform. More movies free, will keep more people co.ing back for more.",2024-01-06 22:54:24,3
"The app is good, but I don't like the ""X Ray"" screen that appears when I play a video. Seems just like a tedious extra step. The video player should have touch volume and brightness controls. I hate the fact that you have to subscribe to additional channels or services to access content (lionsgate etc) on top of your prime subscription. A lot of changes can be made to the app. As a prime subscriber I don't like to see ads on my video at the start (trailers, promos, etc).",2023-12-11 09:18:29,3
The app does not consistently remember where I left off or dupes me in to watch episodes out of order. This is infuriating with the new stupid ads. I'm a few times more away from canceling amazon prime if this doesn't get fixed.,2024-03-05 17:40:06,2
Honestly I'm about ready to cancel my subscription. The shows have a hard time loading and the app freezes when you try to skip the ads at the beginning of the shows. There are random episodes missing from series and when I tried to email customer service I just got an email saying please call us. Like why even have email contact if you're not going to use it? I hate waiting on the phone for hours on hold with customer service.,2023-12-09 05:19:28,2
"They have a good collection, but Prime Video is the worst video player ever. Why? 1. There is no option to change the speed of the video playback. I want to watch the movie at 2x speed, but it's not possible. 2. Forward and rewind buttons are only at the center, while other apps work by tapping on the screen also. Like, in other apps, double tap on the right side of the screen for forward. Please developers, if you are reading this review, kindly add those features.",2023-11-17 17:09:46,2
"They push too hard with the rent/buy option. I'm buying Prime, how about highlighting those movies and shows before trying to get us to spend more on old movies available free in Tubi.",2024-04-01 10:46:46,1
"I'm doing the free trial and don't think I will continue beyond the month. If a show is interrupted, it goes forward or backward and then you spend ages trying to find where you were. The home page is hopelessly cluttered and would do well with a ""newly released"" section below ""continue watching"". The autoplay doesn't work consistently. The ads at the beginning are unnecessary & annoying. The interface is chunky & a pain to use. I hate that you have to pay additionally for some of the content.",2023-11-09 12:56:21,3
"When using this app with a note 10 plus some content is zoomed out leaving a thick black box outline, but when you zoom in to try and fix this it zooms in all the way cutting content from the top, bottom and sides. Another problem to add to the ones that haven't been fixed yet, if I try to download an episode of Invincible, clicking ""set as default"" on the language screen then clicking ""OK"" then ""start download"" will cause crashes.",2023-11-09 07:54:25,2
"The app either won't play the video I bought, or it glitches and goes back to the main menu or it just shuts down completely on me! It's been like this for 2 days and I've tried everything to fix it! I hope Amazon sees this cuz this is getting ridiculous!",2024-04-22 23:22:41,5
"For a company that I imagine makes millions charging customers for its 'prime' service, the app is unresponsive, slow, glitchy, audio is out of sync, rare for it to work first time, even running the app through a fire stick you would think it would work better. Now much of the subscription included content is buried behind all the additional stuff they want you to pay extra for. For the amount you pay you get very little included in your subscription.",2024-01-09 20:02:51,1
"The app was completely unusable for a while but they have addressed that. The UI is still well below what other streaming services offer, both in responsiveness and ease of use. I tried to report some errors but customer service is obviously not where the money's going either. It all feels terribly amateurish. I'm paying for this service and yet I get trailers for random movies every time I try to watch something and I cannot disable that ""feature"". That's not putting the customer first.",2023-12-07 12:41:46,2
"For a paid subscription, you sure play a lot of ads between episodes. It's insulting. Also the 'xray' feature is annoying but there is no way to remove it. And any time I want to play a video on my phone, i have to click on a button to change the screen orientation. Every other streaming app plays the video automatically in horizontal mode. Why doesn't yours? Honestly I find this to be the worst streaming app out there. The content isn't even good. And alot of the good movies have extra fees...",2023-11-09 17:00:45,2
Nice app . The main reason is that you can split this app and also do other work at same time you can open pdfs an all stuffs . In some apps not allowed to split. But prime video liked it.,2024-04-10 03:54:15,5
Won't let you watch anything if something is downloading. I felt like I was going crazy trying to get this garbage app to run anything. The audacity to charge money for ad free when your app doesn't even function in the first place,2024-04-11 03:18:18,1
"Absolutely useless, can't watch anything because of the constant buffering or video being out of sync with the sound. What a joke!",2024-04-23 20:34:53,1
"5 until google stopped purchases, over to the Amazon app store, even with the buy button, it says you can buy in store and some videos you can't, very confusing, used to be good and stop with the ads !",2024-04-23 21:24:27,1
"It's called commercials. Absolutely ridiculous. Tempted to cancel. If your going to do them, do them at the beginning. Doing them in the middle is like watching cable TV all over again. Your going backwards Prime.",2024-04-14 03:07:49,2
"Some of my favorite shows in one place. Love this app!! Edit: after the billionaire Eff Bazos decided he needed more money and put ads on what used to be add free, this app sucks. Back to Netflix and Disney plus.",2024-04-11 02:01:30,1
Terrible. Always buffering and implementing forced advertisements no matter the tier of your prime subscription. Has added pricing for different shows while still requiring prime membership.,2024-04-22 21:54:06,1
We pay for all these different streaming services and you still have to pay extra for programs on a streaming platform you already pay. It's too expensive and not worth the money!!!!!!,2024-04-12 20:24:17,1
"The app works fine, yet not great. And I'm thoroughly disappointed in Amazon introducing ads to Prime. Why exactly did we stop paying for cable if our streaming services are just going to do the same thing?",2024-04-11 22:50:00,2
This app have worst media player whenever you want to change language your screen automatically goes to portrait mode and I can't fast forward to 10 seconds it will stuck Netflix is the best streaming platform,2024-04-16 04:15:22,1
"The prime only option isn't available anymore, it's just a marketing service from the home screen now for other services at a further cost, and the downloads aren't always available. Your paying for adds again and again",2024-04-21 20:07:50,3
"App still has clunky menus and dumb controls. With the recent addition of ads while amazone makes $billions annually, I'm giving it 1 star but really should be 0 stars. I only have this app now bc of my prime membership. Update: I still think that this app sucks. It's idiotic to pay for prime only to have stupid advertisements for junk no one wants.",2024-04-09 23:53:45,1
"Everytime I pull up a goddamn video I get a never ending notification saying subtitles aren't available for the language I've chosen. I GET IT, PUT THE NOTIFICATION AWAY. Broken app made by incompetent developers.",2024-04-19 15:08:33,1
Worst experience. Every movie that I wann watch is either on rent or I have to go for an another subscription. Netflix is better atleast we have the access to all content in the app,2024-04-23 05:17:04,1
Now it has ads?! There are putting ads in the start and through the show that are unskipabble. Why? Don't we pay a subscription to avoid this? Outrageous. Isn't Amazon one of the richest companies in the world? Why would they want to scare customers away by doing this.,2024-04-11 20:34:34,1
"Good app, quality of downloaded content can be changed depending on your storage space, which is nice. Seems easy to navigate.",2024-04-18 21:59:26,5
"I don't like it, I didn't want to say anything but the app keeps insisting me to review it, it's crazy! There is not much to see, at least in the Mexican version, half of the stuff you have to pay extra to watch, and now you can't skip 1 minute advertisements in the middle of the thing you're watching.",2024-04-12 01:48:02,1
"Infrequently, the app will get choppy in video playback. Also, the ads on a paid service is infuriating, making me not even want to use it half the time.",2024-04-17 16:00:01,2
"Not enough ""Prime"" content. Even when paying extra for ad-free service, movies with ads are still displayed. YouTube has better content, including movies.",2024-04-21 03:55:43,1
Even more adds! What criminalsbto mdke you pay more gof what you already had! I'm going to dump prime ig they continue! Too many clicks to get to my watch list. And the app adds stuff to my watch list without my permission! Adds all the time! :-( At least it doesn't crash!,2024-04-18 22:39:34,1
"The app streams fine, but I don't understand why the developers can't figure out what my devices' aspect ratio is and stop letterboxing everything. Use the whole screen, please!",2024-04-12 23:48:12,3
Never have any issues with this app. They have a fantastic variety of shows and movies. Plus they have old movies available that you can't find anywhere else.,2024-04-25 11:02:09,5
"We absolutely love the movies/shows offered. However, the amount of ads that we are now forced to watch despite paying for the premium service is just wrong.",2024-04-23 14:50:58,3
"Terribly unhappy to been such a long time customer and now I have to deal with ads, then extorted to pay more for no ads! Also the ""continue watching"" section keeps disappearing so inhabe to hunt down my shoes to pick back up and watch...",2024-04-12 04:21:11,1
I love that prime shows you what actors are currently on screen and what they are also known for but ads? Come on. We pay for this service but we're forced to watch ads???? I will make it my mission to never buy anything that is advertised on an Amazon Prime ad.,2024-04-10 22:39:47,3
"Commercials are short. Picture quality is clear. Many movies, series, tv shows, and documentaries to choose from. I really like this app.",2024-04-23 03:39:44,5
"Not many issues with the app until I was forced to watch ads, this was a premium service and the audacity to play ads and tell us to pay more to remove them is ridiculous and money hungry from a company not really suffering from any financial issues.",2024-04-07 16:30:18,1
"Bad layout, constantly showing you things you can't watch (unless you pay more) and of course adds, adds, and guess what? More adds. I'm genuinely considering cancelling at this point.",2024-04-16 05:03:53,1
"Brilliant...user interface is smooth. Never buffer or hang, kudos to the team. Try to add more content regularly esp. Sci-fi, thrillers etc.",2024-04-11 15:13:52,5
"The content is just not to get excited about it. Either it's to complete a storyline from other cult classics like Picard or obscure unwanted shows or movies. Because of the writers' strike, there has been very little new on any of the streamers.",2024-04-21 03:10:23,3
"if the Netflix app is tye gold standard, prime is a 4. it doesn't buffer as nice, the position recall if the app shuts down isn't as good and it feels like there's more pay content on it now than not.",2024-04-19 11:46:05,4
"They want you to pay for prime video. Ok, that makes sense. But now I have to pay *extra* just to not have ads on a service I already pay for. What a joke. And on top of *that*, I STILL get trailers I have to skip.",2024-04-16 21:34:12,1
Great app Great content Just make a better UI so that people can modify in-video brightness without having to modify the phone brightness. Also enable people to choose the video playback speed they prefer.,2024-04-24 17:03:16,4
It sucks that I have a subscription that I pay for and have to watch ads. That have recently added. And they offer ad free for a fee! MONEY GRAB!!!!,2024-04-18 00:43:26,1
"The app horrible, it just isn't optimized correctly. Everything loads long or has a error, Netflix runs so much more smoothy...sadly. Needs major updating.",2024-04-11 22:53:55,1
"Now that you have to pay extra for no ads, Prime Video is always lagging, buffering or not even loading. Meanwhile, it's competitors have zero issues. Horrible app!",2024-04-16 22:57:49,1
Sometimes just doesn't work. Getting stuck in infinite loading or just pausing your movie and skipping through it for no reason. Ui is also terrible.,2024-04-18 10:41:45,1
"The selection is not great. the best things are on an additional subscription, like paramount, which cost extra, and now this advertising bulls..t without free delivery, this wouldn't be worth much to anyone I believe",2024-04-20 12:25:01,3
"I subcribe this app and i can't even watch anything? This is bad. Why you guys make it so difficult? Look at Netflix. Subscribe watch, easy. Not like this app. Wasting time troubleshoot just to watch a damn video. And still nothing!! This is a scam!!!! Unable to confirm plan!!!!! FiX it!!!!!!@",2024-04-06 13:44:06,1
"No hdr playback back on my phone ! I own the poco xx pro which is capable of playing hdr10 plus videos, however none of the content on Amazon prime play in HDR , i believe this is a bug, please update the app to support hdr on my device.",2024-04-05 20:31:31,3
Terrible decision to add commercials. You pay 144 dollars a year and get commercials absolutely insane. Trillion dollar company and they have to add commercials? Always lags not very compatible with Galaxy.,2024-04-17 03:25:50,1
"""Having to pay for a service that still shows you at least four unskippable thirty second ads per episode of a 45 minute show is such a nothing issue"" is what I would have said before going through it myself. It sucks. We've bought your service, please respect our money.",2024-04-24 20:18:37,2
"Im done paying for Amazon Prime, its supposed to be ad free, but recently they decided they werent making enough money and sold out just like everywhere streaming service. I dispise this new interface update.",2024-04-16 00:15:53,1
"How come one of the biggest companies in the world charges you for a service and then puts adds on it? What a great way to send your clients runnung back to pirating movies and shows. Trash app anyways, Xray is pretty dumb and LOTR was just about the biggest waste of money ive ever witnessed.",2024-04-15 15:13:13,1
"A terrible app that can't keep track of what I'm watching. I can be I episode 2 of a series, put the app into the background and when I bring it to foreground again, it's now playing the middle of episode 1 again!",2024-04-11 23:36:42,1
"After Prime began to show ads, it's alrea6increasing in frequency. Most interesting content is in Channels anyway - for extra pay. All in all, it's not worth the money any more. One star app.",2024-04-19 00:44:52,1
"It would be 5 stars but since I'm PAYING for this every month and now getting ads, I'm not happy. Oh I know, pay a bit more for no ads!!! I'm just waiting for netflixs to do it next.",2024-04-18 19:25:40,3
Earlier I was very happy with the app and it's content but now it has become so boring all the good shows and good movies which were previously available are all gone now and have few lame shows.not purchasing the subscription for prime again.,2024-04-11 16:25:55,1
"Good app, needs to be optimized further for Tablet (especially homescreen cards in landsscape mode). Rest all is good Needs a lot of performance improvements for TV version",2024-04-22 06:04:05,4
This is probably the worst app. You can't find shows in English. You have to open up each movie and look at the languages to determine if it's in English. You need to be able to search categories for movies in English,2024-04-07 00:13:44,1
"1it was very good at playing video but after update there is no full screen option, in my tablet i have to manually turn on auto rotate then i can watch in full screen. Updates make it worse.",2024-04-18 11:35:03,1
"Hand on experience is good. But there are also things that need to improve like , there is know option for horizontal rotation.",2024-04-14 02:52:52,2
"I'm a foreigner in Japan using prime. So many Hollywood movies don't have English subtitles. I think prime provides English subtitles in other countries, so why not Japan? This limits the movies I can watch, so I have to think of not continuing the subscription further.",2024-04-18 03:37:36,3
Was a good PAID for app u til you added commercials... If you are going to do that you should be providing a free service for all such as Tubi. An app I spend way more time using since you did this. I will be cancelling prime at the end of my year. What a waste!,2024-04-12 18:24:08,1
"Constant pop ups, advertisements and bad audio. Don't pay for this if you don't have to. Greedy Amazon It's stupid that I can cast to my Google chromecast but not my Amazon firestick.",2024-04-24 15:59:11,1
I pay for Subscription and you guys just adding the adds is horrible there is no bounds to your greed I won't be recommending it I'll have to say something like ah man if you have to watch that show watch it but them delete your subscription afterwards,2024-04-08 15:59:19,1
It doesn't work most of the time. The free content and the ads make it almost worth using it. The only reason why I have it is for the shipping service when I order merchandize.,2024-04-17 05:09:00,2
"Why all the ads in the app, in paying for a service not to watch ads of services I have to pay. It would be nice to have the option to add this services, but it feels like paying Prime is useless, just a way of losing money.",2024-04-07 00:31:11,1
I can't change the subtitles. The only subtitle available when using my phone is bahasa. I don't speak bahasa. On my other devices I can select other languages.,2024-04-20 00:23:51,4
"Garbage, I hate the fact that we have to watch a minute and forty-five seconds of ads. It's too extreme, and I'm not paying your BS extra a month to remove ads. That's highway robbery and makes you all thieves. Truthfully, it's not worth it anymore.",2024-04-10 13:27:50,1
"The details pane in Prime is a feature that you didn't know you needed until you experienced it. Now, other streaming apps just feel... Inadequate.",2024-04-20 14:23:33,5
The addition of ads that requires an extra fee has really made this service worse. Even in a 20 minute anime episode ads at the start and halfway through... Time to think if it's worthy to renew the subscription in a few months... What a shame,2024-04-15 23:49:05,2
"Fix your subtitles interface. When I turn them off or on, I am forced to return to a small screen, preview?, version of the show/film.",2024-04-23 01:03:26,3
"I couldn't get in to my old account for various reasons given, had to authenticate hundreds of times, even had to create a new account but it was the same, maybe because I got a free package from Telkomsel so it wasn't allowed, they wanted us to have to pay.",2024-04-16 14:50:51,1
Love this app easy to understand minor issues like English subtitles on shows and hard to find different membership prices. But over all love the selection of content.,2024-04-10 21:50:57,4
The worse app ever stuck all the time you search a movie that is on Amazon prime never find it. 3 months I paid for nothing that will be the last time. I suggest to the people don't download it !,2024-04-21 14:32:27,1
Ads?!!!!!! Why the hell I'm paying for Amazon prime and I have to sit through three ads that take 45 seconds multiple times during my movie?!!!!! Are you guys poor? You need to make more money from the people who are already paying you?,2024-04-12 18:51:59,1
"Out of all my other streaming apps, I have to say Amazon Prime is, by far, my fav!! There aren't too many shows, or movies I don't thoroughly enjoy.",2024-04-24 13:43:36,5
"This is the app man. I cancelled my Netflix subscription cause of this fine masterpiece. And one more thing, please enable downloads to be on files and storage. Otherwise this is a hell of a good app, keep it up👍",2024-04-13 13:18:58,5
"First time using prime service, and user experience is pathetic, after got subscription it showing add, if you seeing a webseries you can't choose episode no. You have to go through all the episodes, app is lagging.",2024-04-08 09:11:44,1
For prime you are taking expensive subscription and then you are uploading the movies for rent. What's the point of taking prime subscription if after subscription again need to purchase the movies? Very bad experience.,2024-04-16 12:42:03,1
There is definitely an issue with the quality of of videos dragging and resolution. I don't experince this issue with YT or Netflix. Do better amazon!!!,2024-04-12 02:54:17,3
"why can't I filter by genre properly? with so much content, I find it really hard to navigate around preferences and see everything available clearly.",2024-04-17 18:14:35,3
Paid service still has ads and I feel like if you can't watch things with that basic service you shouldn't advertise it. A seperate subscription is a seperate subscription.,2024-04-13 08:56:25,1
"Exceptional performance but sometimes it's not listing the last watched/paused video at the top row. If refresh the app, it displays",2024-04-20 20:39:59,4
"Greedy, price hiking trash. I paid for ad free, instead of cancelling auto pay, they're happy to continue taking my money but still using advertising. Thanks for reminding me to rate the app.",2024-04-14 16:31:08,1
Very good platform until they brought ads... very disappointed about that. I know there is an option but Im already paying for a service why I have to add more to have a complete experience 😪,2024-04-18 13:12:46,2
"Tons of movies and shows at the tip of you finger. Wish more of the older movies were free though, a good amount of them have a rental fee.",2024-04-13 04:23:12,4
"It's easy to use. it's just like Netflix. There are other services you can get. That way, you can see other stuff. Only thing is now there are ads when there weren't any which is annoying 🙄. That's the only reason I gave it a low star.",2024-04-17 09:51:48,2
When I start playing something my screen just freezes unless I put my phone sideways before I tap on play. I have to restart my phone each time I forget to use the sideways method. Would like a fix. Otherwise I can't give 5*. I have a Xiaomi 12T. No other app has this problem.,2024-04-17 21:18:47,3
it can't keep track of where I left off on shows. super frustrating. this should be a solved issue by now. even on one device it will just randomly put me back several episodes.,2024-02-12 11:52:28,1
"Why do I need to paid for subscriptions if I have to watch ad that I can not skip, and further more there are two extra unskipable ad in the middle of my tv show, what the hell!!!",2024-04-18 05:07:17,1
"Blurry almost all of the time. All of my other streamers (Netflix, Disney+, Now TV, BBC iPlayer, Paramount+) are crystal clear. Please fix this. (Chromebook user here)",2024-04-20 02:48:51,1
It's alright I guess. Some decent stuff to watch. Annoying that it'll just play more ads when you try to rewind but it's whatever.,2024-04-08 04:22:48,3
"Some of the prime originals are awesome, but there are more ads now, and you can't easily exclude freevee content from search results.",2024-04-23 01:08:03,2
"Easy to use and gives me all the quick info I need to when browsing. Also, I like the way it plays things, easy to alter & operate. Thank you. Regards Peter M.",2024-04-09 10:46:35,5
Randomly decides it no longer wants to stream. Even when nothing changes and the wifi and data network are at full strength. Even Hulu isn't this bad,2024-04-08 20:20:34,2
"Added advertisements to programs. It's not JUST subscriptions to other services, even on Prime shows. I'll eventually have to start sailing again.",2024-04-11 16:33:26,1
An option to toggle on a feature in settings to separate watchlist into playlists would be helpful. Or just add language and genre to the filter.,2024-04-15 02:16:17,5
"I suddenly get a weird notification about parental controls being enabled while it's not. I can't watch anything, even after the latest update. Fix this please!",2024-04-08 20:25:38,1
"To offer a ""premium"" service by paying an Amazon account and then trying charge more fees to keep that service is pure greed and you will pay for it. Your app is doomed if you keep doing this and you will only make paracy the best option again.",2024-04-14 16:38:49,1
"It was great until ads at an extra price were thrust on customers, it still works well but I would hope with this extra revenue we get better programs more regularly.",2024-04-14 18:40:51,4
In Apple phone mobile resolution of picture is ok but in Android the picture quality is very poor. Don't like to see any movie in prime videos bigg Boss picture quality is very bad. After all the settings in best quality picture qualities very very poor.,2024-04-12 06:59:41,1
errors all the time. does not allow you to switch between devices to stream the same show. also ads even though I pay for prime.,2024-04-19 16:32:48,1
"Misleading interface, as it's really hard to tell which is included, which has to be rented separately, which needs a separate subscription, and so on. And the ads have to go. That is really, really off-putting.",2024-03-15 00:12:33,2
"Adding Ads - TERRIBLE. The price for Amazon prime is already astronomical and it goes up every year, and now you're forcing us to pay more to return to ad free??? Taking away something just to make us pay to get it back.",2024-02-20 23:04:58,1
"Awful, constantly giving you the rent or buy options for movies and tv shows. Small number of free movies with prime and they are hidden in all the others buy or rent so you can hardly find them... Considering Netflix, Disney, HBO, and SkyShowTime they are the worst 😔😔😔",2024-03-04 00:59:38,1
"I have been facing frequent streaming issues with thjs lately. When watching movies, every few minutes, it gets stuck and buffers, showing an error after some time. It only happens on my tv. It's not a network issue, with the same connection it works fine on other devices. Plus, the other platforms work perfectly fine on my TV. I really need someone from the prime video team to help me with this.",2023-12-02 16:36:43,2
Reinvented Cable. Was a fantastic app even with their own ad's 8t was great. Now I get to pay for commercials when's there are apps like Tubi and CBC Gem that have ads and are free. You'd be better off watching Amazon shows at a friend's house or sail the seven sets and be a pirate.,2024-04-04 18:58:59,1
"Love X-Ray feature Prime video uses. It's a wonderful feature that makes for a premier video streaming experience. I find myself looking for this feature when I view content on other streaming services, wondering who that actor is. I learn more about the content related to who the actor is, even down to what song is playing in a particular scene, and who the recording artist is. I could go on, but nothing compares to the X-ray feature found only on Amazon Prime Video. I am a big fan!",2024-02-16 18:04:55,5
"When watching something, it is very nice to see the actors in the scene, the name of the character they are playing, and if there is a song playing in the background, the name of the song. I've always wondered about Amazon Prime Video. If I knew it was this good, I would have started using it earlier 🤩",2024-04-24 07:42:08,5
"🚨🚨Iam watching Amazon prime my smartphone, but i didn't get full size screen videos, I payed (1 year) subscription but the video experience is no good because of, i cannot watching full size , Netflix and other platforms no issues I can watch videos full screen🚨🚨 Thank you",2024-04-02 17:05:17,2
Experience is good. Just 2 features to make it better: 1. Playback speed option. Normally i watched shows at 1.25x speed. 2. Using external player instead (example: MX Player or VLC) as they have better player and control,2024-02-13 03:30:44,5
"While it has many shows and movies, i cant help but feel extrememly dissapointed. Everything is hid by paywalls and subscriptions, you recieve ads now (not making enough off of people already?) Even the music app is gatekept by another $9.99 monthly fee... Seriously bezos. You have more money than people know what to do with why do you need more?",2024-02-23 14:33:47,1
Prime Video app has allowed me a lot of versatility and enjoyment in all that is available which is a lot in many ways Well worth its value other than being forced recently to pay for no ADS when it used to always be no ADS that's why I have to take it from 5 stars to 4 stars,2024-04-14 02:37:53,4
Couldn't access my account so I called for assistance and was told my account has been locked dude to me not using it and I've used it within the last year! Since when do service lock you out for nonuse because for me this is a first. And the customer service acting agitated cuz I was having a hard time understanding her even though she clearly started talking clearer after I said I was having a hard time understanding her accent,2024-04-17 21:02:27,1
"Worst streaming app. Gives you unwanted information on the left which does not go away, subtitles don't turn off even when turn them off very distracting interface. Cancelling my subscription for the next month.",2024-04-16 22:49:09,1
"I do not like that ever single video I try to watch is so dark, my tablets brightness settings are relatively high because of this and I can't still barely see any images. Fix your apps brightness settings.",2024-04-13 04:21:41,2
Speaking only of the ui: is clunky and doesn't work as well as Netflix. Quite a few glitches that they really should have fixed by now. Plus they have added ads so that sucks.,2024-04-05 06:14:19,2
Made an account signed up for free trial with my card before i could watch anything we have locked your account due to suspicious activity........ oh ok i will sort this out quickly so i can watch something..... nope have to ring up and it connects to someone driving so you can barely hear them.... yeah nah i think i will wait a few days then block amazon on that card,2024-04-04 08:21:10,1
"It has a few good shows & films but could do with a lot more. Recently it has gotten worse, the shows & films are brutal, if they don't drastically change I'll be cancelling my contract",2024-04-11 23:43:46,3
I usually have to watch a movie over several nights. Most movies I start suddenly become unavailable or paid only before I can finish... even though I'm already paying for Prime Video.,2024-04-04 05:05:32,2
Amazon Prime is my go-to for entertainment. They have a great variety and even have shows from outside vendors to add even more selections. Keep up with the formula.,2024-04-08 00:55:02,5
"Absolutely love this app and everything it has to offer. I really have never had a problem with playback, bugs, nothing. Looking forward to much more viewing and movies!!!",2024-04-08 00:57:47,5
"Love the live TV channels, and all options of movies. However wish they still had the button to only show the free for Prime members. At least I don't have that option anymore.",2024-04-17 14:14:22,5
"After paid for subscription still some movies and series are only available for rent especially highly rated movies. App has lots of bugs, app crashing and some downloaded contents did not playing. Please",2024-04-03 21:39:47,3
Very nice i can watch a movie without any ads. All the movies and teleseryes are new. Please update the latest movie also.. Thank you so much its very convenient you can also watch even if you dont have an internet you can download the movie and watch it later if you want..,2024-04-04 04:16:29,5
"It's very funny when love one says rate me. Technically this app is too good, but content wise showcasing very unorganised and clumsy, it's my opinion. Not rating. Developing must know the process of blossoming a Lotus. The app should be ventilated like that way for every users. First look and feel, Second decoratively organised and third user's behavioural suggestive page through data analytics team. I am with developer team, well maintained, but not with content and management team.",2024-03-24 11:29:57,5
"Ads for a paid subscription. I don't care what features you have, how great your library is, or how amazing your original content, if you run ads for a paid subscription, your service gets a 1 star rating.",2024-04-13 06:15:49,1
"Worst viewing experience in recent days. So much of buffering, need 1 hr to complete 15 mins even though wifi speed is good and other apps work better. No point wasting money if we are not able to binge watch..stopped watching poacher after buffering issue",2024-02-25 17:03:12,2
What is the point of taking yearly subscription if @amazon keeps most of the movies in rent. I don't this is worth taking while Netflix and other platforms are providing very good service at the same price and same time.,2024-03-22 09:42:20,1
Horrible since introducing the adds it makes my screen flicker intermittently when adds are not loading while playing the movies. Quite annoying and frankly speaking you've butchered what used to be a good app,2024-02-26 19:55:27,1
"I love prime video, which is my one and only app I use to watch movies. Thank you for the time you put in it. I love it when you watch a video and are able to see cast and their background without leaving the video",2024-04-07 03:19:59,5
I don't understand what is Amazon doing with its app such a grabage maintanence sometime it keeps showing up parental controls for no reason when you reinstall it does not even load anything. If we are playing 1400 a year atleast make it worth what's the point of investing in trash like this. Just do something about it.,2024-04-08 20:37:30,1
"Amazon prime video is pretty much junk. Not only do you pay for prime, then most things are rent or buy. Now adds on the TV shows. Just keeps getting worse.",2024-04-21 07:37:44,1
"Video quality is OK, not the level of Netflix. Contents are OK as well, not much titles, most are old, country filter is strong, don't understand why! Lastly cannot output multichannel digital audio from my device!",2024-02-18 19:35:29,1
"You pay for the streaming service, but id say 3/4 of the programs id like to watch are on channels that require EXTRA payment, then to get rid of the commercials, you have to pay even more. It all adds up way too quickly to be worth maintaining a subscription",2024-03-26 01:28:00,2
Bad service. O have had Amazon Prime for years and have always had prime video since it started. NO ADS now all of a sudden they want to charge for ad free service. A bunch of poop if you ask me.,2024-02-17 04:16:07,1
"Really good in fact excellent experience from my end, love how interactive it is, the ads are minimal and honestly easy to use interface at all times. 👍🏿",2024-04-08 19:21:11,5
I love that you can watch free but there's way too many ads then the ads are way too long then on top of all those ads you have to worry about having to share the app to somebody every few minutes!,2024-02-15 15:03:03,2
"Was fine with it at first, use it frequently, but now ads? Suddenly adding them to prime for no reason. Amazon isn't running low on money anytime soon, so why bring me in ads. They're annoying and intrusive.",2024-02-11 01:49:37,2
"Bait and switch - we pay for Prime to watch streaming videos without ads, that was the whole point. Now they raise the price and run commercials. If I wanted to watch ads I can watch TV for free.",2024-02-11 04:07:48,1
"I don't pay for this service to look at ads in between shows that I watched before with no ads. This is ridiculous. My kids just gone have to do without prime video. Disney, Hulu, and Netflix will keep getting my money.",2024-04-07 12:54:58,1
